1.3317,3.37485776498486e-18,3.39479567304284e-18,3.4168610885414e-18,3.44133837535832e-18,3.46856880288271e-18,3.49896562773731e-18,3.53303428362913e-18,3.57139983142112e-18,3.61484493003672e-18,3.66436338741488e-18,3.72123735485081e-18,3.78715141316749e-18,3.86436609102005e-18,3.95599074528534e-18,4.06642997416791e-18,4.20214935428166e-18,4.37338255116925e-18,4.59617192759292e-18,4.8983857139287e-18,5.3345085182226e-18,6.02833331197932e-18,7.35551121484504e-18,1.57807408216877e-17,4.35122811271205e-17,1.99585164561549e-17,4.91092097505301e-18,1.46637390177535e-18,5.08567889254964e-19,2.30397647307371e-19,1.80563417593872e-19,2.16552987758368e-19,2.85718219271406e-19,3.66562279092928e-19,4.49801699848374e-19,5.31377438611236e-19,6.09604362445173e-19,6.83917986627541e-19,7.54291800938293e-19,8.20955442323312e-19,8.84255144497836e-19,9.4458437108299e-19,1.00235027621285e-18,1.05795900811365e-18,1.11181124392362e-18,1.16430355208222e-18,1.21583338800206e-18,1.26680675824876e-18,1.31764834329006e-18,1.36881441964496e-18,1.42080943671217e-18,1.47420323511346e-18,1.52966643640025e-18,1.58801587097206e-18,1.65026049021033e-18,1.71768988621374e-18,1.79200166993021e-18,1.87550147688411e-18,1.97143007520238e-18,2.08452454874549e-18,2.22203820381504e-18,2.39573177175674e-18,2.62613576464716e-18,2.95287714487931e-18,3.46457089049431e-18,4.4139863155611e-18,7.02205198299109e-18,5.22079788768062e-17,9.18367523728003e-18,2.44838294220717e-18,8.93085630158544e-19,3.61902147361752e-19,1.48895531960963e-19,6.13299454864889e-20,3.06681689786166e-20,2.81458994479137e-20,4.02562001916549e-20,6.01308186301295e-20,8.40701357483223e-20,1.09997137659611e-19,1.36712414431364e-19,1.63512074928913e-19,1.89981647227839e-19,2.1588020830637e-19,2.41072972236399e-19,2.65490941197377e-19,2.89106181136262e-19,3.11916378311542e-19,3.33935044613815e-19,3.55185233620094e-19,3.75685336613705e-19,3.95465695187955e-19,4.14568985166916e-19,4.33028043340958e-19,4.50874997978793e-19,4.68140851494804e-19,4.84855240593658e-19,5.01046314306461e-19,5.16740689842418e-19,5.31963459158823e-19
1.3334,3.35919013734755e-18,3.37792358617889e-18,3.39862128983043e-18,3.42153637905094e-18,3.44697097410848e-18,3.47528871333829e-18,3.50693136870637e-18,3.54244120293146e-18,3.58249153939355e-18,3.62792931842127e-18,3.67983554687776e-18,3.73961314963864e-18,3.8091180245952e-18,3.89086054006629e-18,3.98832647224741e-18,4.10651006252405e-18,4.25315712530182e-18,4.43982706020452e-18,4.68554119806369e-18,5.02501267582093e-18,5.52868219532325e-18,6.36927546971969e-18,8.1695511752479e-18,2.4736970726655e-17,4.18034960139455e-17,1.2008398644478e-17,3.15546166237571e-18,9.95691030383234e-19,3.68906100840372e-19,1.97762225018492e-19,1.87422916734859e-19,2.38768138608788e-19,3.13659867415942e-19,3.96139310801007e-19,4.79245317641047e-19,5.59959579512921e-19,6.37084691878611e-19,7.1029081352331e-19,7.79665422123681e-19,8.45493344484469e-19,9.08147470523343e-19,9.68034811661858e-19,1.02557116624532e-18,1.08117104952908e-18,1.13524610588677e-18,1.18820857617133e-18,1.24047820001195e-18,1.29249198683988e-18,1.34471699868307e-18,1.39766688726493e-18,1.45191931680715e-18,1.50815092110093e-18,1.56718260816098e-18,1.63002582739088e-18,1.69797054505793e-18,1.77271210926068e-18,1.85655037520286e-18,1.95271529286475e-18,2.06592538851093e-18,2.2034026359638e-18,2.37685361758948e-18,2.60670992073745e-18,2.93240024526386e-18,3.44207856435424e-18,4.38712650210889e-18,6.98097480310189e-18,5.21747951699902e-17,9.1905528546695e-18,2.45015944219845e-18,8.94769635408712e-19,3.63307942975831e-19,1.49902583564168e-19,6.19234983093942e-20,3.08756062648145e-20,2.80074437042e-20,3.98133639044497e-20,5.94221743317078e-20,8.31300367666679e-20,1.08855612121544e-19,1.35395498904195e-19,1.62042281972424e-19,1.88378441364039e-19,2.14160442356417e-19,2.39251269374671e-19,2.63580022137891e-19,2.87117141333008e-19,3.09858921711428e-19,3.31817680523578e-19,3.5301544262999e-19,3.73469636526927e-19,3.93209834347217e-19,4.12278118031146e-19,4.30706741319508e-19,4.48527322705258e-19,4.65770417663835e-19,4.82465270022125e-19,4.98639682591745e-19,5.14319966755086e-19,5.29530943714594e-19
1.3351,3.3442503998912e-18,3.36187378457513e-18,3.38131547182484e-18,3.40280155179346e-18,3.42660047847468e-18,3.45303353623924e-18,3.48248859937162e-18,3.51543846754947e-18,3.55246566813001e-18,3.59429657009886e-18,3.64184918933702e-18,3.6963016039543e-18,3.75919223351376e-18,3.83257090818185e-18,3.91923380567758e-18,4.02310272757526e-18,4.15017315908624e-18,4.30899549148834e-18,4.5130086573155e-18,4.78548364419255e-18,5.16986808415321e-18,5.75916605812892e-18,6.80419554356577e-18,9.50448604048913e-18,3.53135791936e-17,3.00239584547584e-17,7.33702861292224e-18,2.073544991605e-18,6.88092681965388e-19,2.79776021148496e-19,1.83366210774204e-19,2.01389033105969e-19,2.63767754525416e-19,3.42589993405396e-19,4.25946116498613e-19,5.08618386843101e-19,5.88384500057925e-19,6.64424818408749e-19,7.36592728491761e-19,8.05065307587603e-19,8.70171339537805e-19,9.32305890905359e-19,9.91888750931423e-19,1.04934585646942e-18,1.1051032145651e-18,1.15958801132635e-18,1.21323430067055e-18,1.26649217773627e-18,1.31984028978108e-18,1.37380226386213e-18,1.42896430611692e-18,1.48600969589469e-18,1.54576396012741e-18,1.60924150957581e-18,1.67773305951308e-18,1.75293197686819e-18,1.83713251425793e-18,1.93355385513285e-18,2.0468958504271e-18,2.18434877002087e-18,2.35756425061441e-18,2.58687335668609e-18,2.91150319759353e-18,3.41913894652206e-18,4.35975145622526e-18,6.93915585454724e-18,5.21403713952337e-17,9.19747293973925e-18,2.45195825434656e-18,8.96490048917292e-19,3.64747333557441e-19,1.50935646221734e-19,6.25349457906646e-20,3.10935534269464e-20,2.78731429605934e-20,3.93693414722715e-20,5.87079054282217e-20,8.2180648017546e-20,1.07701783360961e-19,1.34063812275775e-19,1.60555705801998e-19,1.86756820961017e-19,2.12420949064551e-19,2.37408793243617e-19,2.61647507872497e-19,2.85105872692337e-19,3.07778761170581e-19,3.29677270997005e-19,3.50822377396369e-19,3.71230528019521e-19,3.90930510618026e-19,4.09963801110005e-19,4.28362059521325e-19,4.461563854973e-19,4.63376879842208e-19,4.80052386902773e-19,4.96210357624463e-19,5.11876792726971e-19,5.27076238511613e-19
1.3368,3.32998386132055e-18,3.34658195008443e-18,3.36486745305076e-18,3.38504295387774e-18,3.40734782552489e-18,3.43206702070658e-18,3.45954253306479e-18,3.49018853184369e-18,3.52451162974426e-18,3.56313844997168e-18,3.60685377603866e-18,3.6566543823766e-18,3.71382667674197e-18,3.78006152470624e-18,3.85762902451713e-18,3.94965360822028e-18,4.06086823058916e-18,4.19773836742666e-18,4.37002747779681e-18,4.59397024527918e-18,4.89798310350735e-18,5.33728939499716e-18,6.03783402818001e-18,7.38410626895127e-18,1.60095667723017e-17,4.34725449263559e-17,1.85884604707869e-17,4.60828812633233e-18,1.38823803911708e-18,4.86288106680743e-19,2.25581316914417e-19,1.82038887104399e-19,2.20514522148319e-19,2.90764995776454e-19,3.72188242528907e-19,4.55866041044593e-19,5.37899351711297e-19,6.16678027833152e-19,6.91676268935705e-19,7.62891182001181e-19,8.30570867894152e-19,8.95079898901467e-19,9.56832847265037e-19,1.01626277644916e-18,1.07380835518237e-18,1.12991136890452e-18,1.18502052399405e-18,1.23959965786891e-18,1.29413977912125e-18,1.34917527907436e-18,1.4053016592206e-18,1.46320951979537e-18,1.52372959048914e-18,1.58787974725825e-18,1.65695186538182e-18,1.73263764307444e-18,1.81722593270448e-18,1.91392522028032e-18,2.0274165723371e-18,2.16485817993771e-18,2.33784591514811e-18,2.56660866514822e-18,2.89016849290054e-18,3.39573366540959e-18,4.33184024760069e-18,6.89656516683524e-18,5.21046290837893e-17,9.20443685250668e-18,2.45378022709424e-18,8.98248343119342e-19,3.66221695991803e-19,1.51995817051984e-19,6.31650909403516e-20,3.13225520260077e-20,2.77433193178271e-20,3.89242753069258e-20,5.79880090829323e-20,8.12218502087018e-20,1.06535439340442e-19,1.32717069162949e-19,1.59052003522958e-19,1.85116398530307e-19,2.10661306890246e-19,2.35545096858066e-19,2.5969293300235e-19,2.83071897145429e-19,3.05675410640293e-19,3.27513325831119e-19,3.48605546676619e-19,3.68967521338751e-19,3.88627237779445e-19,4.0762555335462e-19,4.2599352337898e-19,4.43761719303866e-19,4.60959779302352e-19,4.77616141449421e-19,4.93757899020658e-19,5.0941073710679e-19,5.24598922853645e-19
1.3385,3.31634120991748e-18,3.33199034490994e-18,3.34920917210402e-18,3.36817976210251e-18,3.38911626167528e-18,3.41227231356579e-18,3.43795065573142e-18,3.4665156897108e-18,3.49841015429964e-18,3.53417756892825e-18,3.57449293398232e-18,3.62020548832267e-18,3.67239947652619e-18,3.73248251484996e-18,3.80231750434731e-18,3.8844256089731e-18,3.98260926843969e-18,4.10185003142529e-18,4.24940563877076e-18,4.43697270696625e-18,4.6839919983402e-18,5.02557686716774e-18,5.53318594644078e-18,6.38280112983101e-18,8.21347377644167e-18,2.53130167440052e-17,4.02649336994885e-17,1.11911282649412e-17,2.97129015634125e-18,9.45227008199266e-19,3.54926737735081e-19,1.95918256712656e-19,1.90148710251326e-19,2.43389284000989e-19,3.19184546715279e-19,4.02225930660784e-19,4.85825843179098e-19,5.67089492327511e-19,6.44879916560179e-19,7.18900909631447e-19,7.8926302642572e-19,8.56271465687043e-19,9.20320994104639e-19,9.81844666500001e-19,1.04129060946731e-18,1.09911407655259e-18,1.15577836908829e-18,1.21176154012979e-18,1.26756766766026e-18,1.32374268925357e-18,1.38089217950651e-18,1.43971477269232e-18,1.50104702700798e-18,1.5659108291708e-18,1.63559966367223e-18,1.71180390552654e-18,1.79680723597717e-18,1.89380753200395e-18,2.007466976685e-18,2.14491130458153e-18,2.31767978132949e-18,2.54589740354415e-18,2.8683775972665e-18,3.37184328897902e-18,4.30337075184547e-18,6.85317107726389e-18,5.20674830797056e-17,9.21144603665898e-18,2.45562625877484e-18,9.00046075662824e-19,3.67732486719555e-19,1.53084257356211e-19,6.38147852197514e-20,3.15631783974057e-20,2.76183184071835e-20,3.84783223299892e-20,5.72624898240214e-20,8.02535258015541e-20,1.05356365401568e-19,1.31354978177946e-19,1.57530823644725e-19,1.83456776029118e-19,2.08881082285581e-19,2.33659720175775e-19,2.57715818343672e-19,2.81014722367087e-19,3.03548369547926e-19,3.25325340193067e-19,3.46364444619841e-19,3.6668011224566e-19,3.86299515324385e-19,4.05262879689549e-19,4.23600644603085e-19,4.41342843689847e-19,4.58518644294358e-19,4.7515607123145e-19,4.91281854139835e-19,5.06921357379694e-19,5.2209856457497e-19
1.3402,3.3032778650133e-18,3.31804698720009e-18,3.33427962878387e-18,3.35213989434386e-18,3.37181996137537e-18,3.39354637282608e-18,3.41758811851489e-18,3.44426713170647e-18,3.4739720920967e-18,3.50717682516564e-18,3.54446520001814e-18,3.58656538903787e-18,3.63439790007596e-18,3.68914435365755e-18,3.75234835497809e-18,3.82606756439144e-18,3.91340556222132e-18,4.0182631377821e-18,4.14613929333892e-18,4.30568873035864e-18,4.51069679451816e-18,4.78466461774429e-18,5.17156934049644e-18,5.76585492819805e-18,6.82350900253826e-18,9.57857314313906e-18,3.59777494299537e-17,2.8176794731449e-17,6.86221325586344e-18,1.95828963569041e-18,6.55378427776086e-19,2.71517297723517e-19,1.83702179032051e-19,2.05112252281661e-19,2.68986497900551e-19,3.48607714203028e-19,4.32544622570172e-19,5.15786954876144e-19,5.96209478246491e-19,6.73042840714196e-19,7.46171219309176e-19,8.1579559568412e-19,8.82268139535805e-19,9.46010463899011e-19,1.0074746754175e-18,1.06712716395639e-18,1.1254451465692e-18,1.1829210586854e-18,1.24007262081572e-18,1.29745805640897e-18,1.3556937974172e-18,1.41548725507981e-18,1.47768148104339e-18,1.54330296023887e-18,1.61364727533607e-18,1.69040385883009e-18,1.77585147891834e-18,1.87317751321163e-18,1.98702517371054e-18,2.12448735864022e-18,2.29704586202591e-18,2.52472001510366e-18,2.84611087468643e-18,3.34744724589268e-18,4.27431956262255e-18,6.80894010772946e-18,5.20288408527761e-17,9.21850202631411e-18,2.45749730143818e-18,9.01884895810975e-19,3.69281247677675e-19,1.54202197431956e-19,6.44849322320523e-20,3.18160463849541e-20,2.7498511351486e-20,3.80316553233711e-20,5.65313604187774e-20,7.92755595164397e-20,1.0416434448626e-19,1.29977241932781e-19,1.55991805920849e-19,1.81777544577266e-19,2.07079829321435e-19,2.31752189658269e-19,2.55715670443108e-19,2.7893384126113e-19,3.01397122264436e-19,3.23112794079178e-19,3.44098550224691e-19,3.6436778147729e-19,3.83946827930418e-19,4.02875270495308e-19,4.21182920678802e-19,4.38899264348173e-19,4.56052989574737e-19,4.72671700719874e-19,4.8878175764869e-19,5.04408198748741e-19,5.19574719639514e-19
1.3419,3.2907534203918e-18,3.30470494798706e-18,3.32002398730004e-18,3.33685885340924e-18,3.35538251917392e-18,3.37579797567028e-18,3.39834506901465e-18,3.42330931354268e-18,3.4510333855709e-18,3.48193230554332e-18,3.51651377620404e-18,3.5554058557019e-18,3.59939527054947e-18,3.64948150279581e-18,3.70695484594471e-18,3.77351191486617e-18,3.8517226051036e-18,3.94468470755617e-18,4.05663183818504e-18,4.19411343496059e-18,4.36719545393693e-18,4.59225118724365e-18,4.89799212905718e-18,5.3403559568793e-18,6.04738917570517e-18,7.41232791292283e-18,1.62364593820039e-17,4.32476085793566e-17,1.73113241056283e-17,4.32652801520055e-18,1.31456530495449e-18,4.65290980720806e-19,2.21359704698867e-19,1.84022599089206e-19,2.25072802410367e-19,2.96556738539192e-19,3.78733303636489e-19,4.63040578216936e-19,5.45739188705764e-19,6.25297090944889e-19,7.01232065452609e-19,7.73571065093322e-19,8.42588264087061e-19,9.08675871139785e-19,9.72281058013825e-19,1.03387719892901e-18,1.09395379052059e-18,1.15301732789265e-18,1.21159951262474e-18,1.27027149761334e-18,1.3296613348924e-18,1.39048597164179e-18,1.45359565126792e-18,1.52002208476234e-18,1.59106348242859e-18,1.66840875183944e-18,1.75433203724106e-18,1.85201034971368e-18,1.9660678554808e-18,2.10356423515049e-18,2.27592292199039e-18,2.50305574261236e-18,2.82334750286728e-18,3.32252373950181e-18,4.24466189586221e-18,6.76383683054256e-18,5.19886017285752e-17,9.22560645345706e-18,2.4593943650391e-18,9.03766551438792e-19,3.70869612786663e-19,1.55350941828309e-19,6.51764917540586e-20,3.20818103314598e-20,2.73842969154213e-20,3.75844644167618e-20,5.57946428441992e-20,7.82878389032384e-20,1.02959157399816e-19,1.28583557067329e-19,1.54434581199139e-19,1.80078284174035e-19,2.05257089306076e-19,2.29822017818569e-19,2.53691981076027e-19,2.76828731426022e-19,2.99221137550369e-19,3.20875151751435e-19,3.41807326774112e-19,3.6202999418569e-19,3.81568644907608e-19,4.00462201068351e-19,4.18739834340401e-19,4.36430472590674e-19,4.53562315914746e-19,4.70162540813829e-19,4.86257131066146e-19,5.0187079369856e-19,5.17026931723003e-19
1.3436,3.27873116472889e-18,3.29192174907271e-18,3.30639281324835e-18,3.32227875032418e-18,3.33973568569079e-18,3.35894606285595e-18,3.38012445404913e-18,3.4035249972723e-18,3.42945102005588e-18,3.45826764322141e-18,3.49041850649605e-18,3.52644828943187e-18,3.56703352967396e-18,3.613025563603e-18,3.66551158444633e-18,3.72590348228101e-18,3.79635751621209e-18,3.87936432215638e-18,3.97822746484493e-18,4.09799950255883e-18,4.2462128249459e-18,4.43465067341838e-18,4.68292706173636e-18,5.02653941419134e-18,5.53793199444101e-18,6.39627418217601e-18,8.25681627047759e-18,2.58880117808202e-17,3.86213636975015e-17,1.04351520627905e-17,2.79893015442776e-18,8.97544932354525e-19,3.41870716928563e-19,1.94618696295878e-19,1.93424894295419e-19,2.48685905483043e-19,3.25554113584476e-19,4.0934952343994e-19,4.93653480678276e-19,5.7569632570002e-19,6.54405917341304e-19,7.29525747701293e-19,8.0119701435741e-19,8.69754572520151e-19,9.35626536575321e-19,9.99286362432076e-19,1.06123273453076e-18,1.1219851247313e-18,1.18208917180607e-18,1.24212942524614e-18,1.30274625545193e-18,1.36466689851859e-18,1.42874951085194e-18,1.49603169374949e-18,1.56781485451654e-18,1.64578783143376e-18,1.73222046670789e-18,1.83027956277183e-18,1.94457017979186e-18,2.08211839875594e-18,2.2542883784397e-18,2.4808825340781e-18,2.80006538120434e-18,3.29704965390962e-18,4.214371485216e-18,6.71782372209141e-18,5.19466560240311e-17,9.23276105613217e-18,2.46131852203011e-18,9.05692896689476e-19,3.72499315043903e-19,1.56531875091488e-19,6.58904841462049e-20,3.23611683540547e-20,2.72761038662231e-20,3.71369587275152e-20,5.50523693653727e-20,7.72902549855424e-20,1.01740583121376e-19,1.27173614305026e-19,1.5285877128443e-19,1.78358563416446e-19,2.0341239039685e-19,2.27868702755946e-19,2.51644226727519e-19,2.74698854600179e-19,2.97019867979546e-19,3.18611861150423e-19,3.39490221245953e-19,3.59666199352667e-19,3.79164419622256e-19,3.98023131057416e-19,4.16270853022817e-19,4.33935944816688e-19,4.51046109587278e-19,4.67628088346535e-19,4.83707482288746e-19,4.99308661540294e-19,5.14454731777347e-19
1.3453,3.26717766687688e-18,3.27965884530069e-18,3.29334142157557e-18,3.30834747528874e-18,3.32481830254071e-18,3.34291835485921e-18,3.3628401992124e-18,3.38481082367323e-18,3.40909973733569e-18,3.43602949335914e-18,3.4659895304413e-18,3.49945462907786e-18,3.53700989505751e-18,3.57938515055663e-18,3.6275031723638e-18,3.68254879979986e-18,3.74635340552866e-18,3.82094139086654e-18,3.90891992404363e-18,4.01425235441042e-18,4.14269378440906e-18,4.30295472194632e-18,4.50892652245141e-18,4.78432953627544e-18,5.17364949649074e-18,5.7727267972819e-18,6.84262419747483e-18,9.65191506616649e-18,3.65740893449327e-17,2.64011832526955e-17,6.42197926277811e-18,1.84993556717786e-18,6.24472161341195e-19,2.63980938250353e-19,1.84579879558148e-19,2.09448820171912e-19,2.7497377898867e-19,3.55584145770428e-19,4.40313722225676e-19,5.24358348941723e-19,6.0569319369038e-19,6.83604894120156e-19,7.5801586968114e-19,8.29160255623621e-19,8.97425054276025e-19,9.63272740849555e-19,1.02720589402038e-18,1.08975471725089e-18,1.15147814134379e-18,1.21297428365942e-18,1.2748964021723e-18,1.33798273469481e-18,1.40310007760117e-18,1.47129261541535e-18,1.54386555914687e-18,1.6225081715407e-18,1.70948634881418e-18,1.80795686935864e-18,1.92250564287021e-18,2.06012476870133e-18,2.23211819212673e-18,2.45817693944159e-18,2.77624103008823e-18,3.2710004512512e-18,4.18342046780451e-18,6.67086100304991e-18,5.19028840751611e-17,9.23996768748357e-18,2.4632709124046e-18,9.07665900365351e-19,3.74172194290778e-19,1.57746468055044e-19,6.66279951827739e-20,3.2654865935974e-20,2.71743935684133e-20,3.66893681704938e-20,5.43045837344408e-20,7.62827029876109e-20,1.0050839916834e-19,1.2574709854063e-19,1.51263988816918e-19,1.76617939220731e-19,2.01545247205884e-19,2.25891727677976e-19,2.49571868055874e-19,2.72543656086414e-19,2.94792749339647e-19,3.16322353283825e-19,3.3714666369842e-19,3.57275829179146e-19,3.76733588895446e-19,3.95557503875091e-19,4.13775428289063e-19,4.31415141958298e-19,4.48503841831266e-19,4.65067825569672e-19,4.81132305095449e-19,4.96721307936921e-19,5.1185763757637e-19
1.347,3.25606241596203e-18,3.26788117769467e-18,3.28082931709204e-18,3.29501799082303e-18,3.31057540050404e-18,3.32765018895632e-18,3.34641569170571e-18,3.36707530745362e-18,3.38986934890395e-18,3.41508387579749e-18,3.44306221727897e-18,3.47422019594326e-18,3.50906652844869e-18,3.54823059340683e-18,3.59250089113417e-18,3.64287936323126e-18,3.7009391174205e-18,3.76834156267735e-18,3.84716384239795e-18,3.94056067820253e-18,4.05300884358381e-18,4.19109466078722e-18,4.36495115611564e-18,4.59108267348006e-18,4.89848189721749e-18,5.34377335671357e-18,6.05704564772927e-18,7.44015271147901e-18,1.64600406741316e-17,4.28332225984439e-17,1.61230217565818e-17,4.06398325287929e-18,1.245067327114e-18,4.4553389007405e-19,2.17760589095954e-19,1.86580094254779e-19,2.30325669438963e-19,3.03224989931039e-19,3.86366670409617e-19,4.71537785047495e-19,5.55159877969533e-19,6.35783977947689e-19,7.12978647840096e-19,7.86809852455699e-19,8.57589248135604e-19,9.2575095220684e-19,9.91792817689703e-19,1.05625177275156e-18,1.11969846935813e-18,1.18274429121475e-18,1.24605572762337e-18,1.31038263889211e-18,1.37660116698671e-18,1.44576278804077e-18,1.51917715522281e-18,1.59853448612299e-18,1.68609712167774e-18,1.78501202887496e-18,1.89984593969276e-18,2.03755659045824e-18,2.20938674787246e-18,2.43491399735138e-18,2.75184948059145e-18,3.24435005922721e-18,4.15177925919626e-18,6.62290646366819e-18,5.18571551414401e-17,9.24722832574869e-18,2.46525274924371e-18,9.09687655137469e-19,3.75890205729899e-19,1.58996284736027e-19,6.7390181349608e-20,3.29636998705446e-20,2.70796628393361e-20,3.62419454576696e-20,5.35513425246674e-20,7.52650831545925e-20,9.92623820221993e-20,1.24303688965212e-19,1.49649837169457e-19,1.74855956549083e-19,1.99655160400925e-19,2.23890560410297e-19,2.47474349338418e-19,2.70362564154998e-19,2.92539200008942e-19,3.14006041589507e-19,3.34776066629278e-19,3.5485829844803e-19,3.74275572375192e-19,3.93064746083435e-19,4.11252995232331e-19,4.28867508901072e-19,4.45934968292486e-19,4.6248121961514e-19,4.78531078630804e-19,4.94108224407977e-19,5.09235153241945e-19
